301,40.60,25.55,101109.53,17.95
302,40.26,25.55,101108.60,18.3
303,40.10,25.54,101112.89,17.67
304,39.97,25.54,101113.75,17.60
305,40.24,25.54,101112.45,17.71
306,40.16,25.55,101112.73,17.68
307,39.93,25.54,101108.71,18.2
308,40.79,25.50,101107.82,18.9
309,40.59,25.50,101110.10,17.90
310,40.95,25.48,101113.42,17.63
311,39.87,25.48,101109.34,17.97
312,39.86,25.47,101112.54,17.70
313,39.88,25.47,101108.47,18.4
314,40.31,25.45,101108.69,18.2
315,39.81,25.45,101108.84,18.1
316,39.71,25.44,101104.34,18.38
317,40.53,25.45,101108.35,18.5
318,40.43,25.44,101112.48,17.70
319,39.83,25.44,101112.48,17.70
320,39.84,25.43,101109.92,17.92
321,40.28,25.44,101115.20,17.48
322,39.67,25.45,101113.78,17.60
323,40.23,25.46,101109.6,17.99
324,40.84,25.51,101111.81,17.76
325,39.64,25.48,101116.12,17.40
326,39.87,25.45,101117.76,17.26
327,40.35,25.44,101117.48,17.29
328,40.44,25.40,101110.7,17.90
329,39.66,25.40,101116.0,17.41
330,40.48,25.37,101115.78,17.43
331,40.19,25.37,101114.92,17.50
332,39.54,25.37,101114.97,17.50
333,40.23,25.37,101117.68,17.27
334,40.47,25.36,101116.82,17.34
335,40.86,25.37,101118.12,17.23
336,40.60,25.37,101119.42,17.12
337,40.76,25.37,101117.57,17.28
338,40.27,25.39,101113.78,17.60
339,40.5,25.43,101119.85,17.9
340,39.99,25.45,101122.35,16.88
341,39.75,25.44,101116.56,17.36
342,39.66,25.42,101120.84,17.1
343,39.75,25.38,101117.7,17.32
344,39.63,25.38,101118.43,17.21
345,40.63,25.38,101116.64,17.36
346,40.58,25.37,101114.85,17.50
347,40.41,25.37,101120.28,17.5
348,39.91,25.37,101120.34,17.5
349,39.85,25.36,101120.89,17.0
350,39.84,25.34,101119.78,17.10
351,40.67,25.32,101121.20,16.98
352,39.93,25.32,101122.62,16.86
353,40.40,25.32,101130.26,16.22
354,40.34,25.34,101117.46,17.29
355,39.52,25.34,101113.50,17.62
356,40.44,25.32,101123.48,16.79
357,39.96,25.29,101127.5,16.49
358,39.68,25.30,101122.34,16.88
359,40.9,25.31,101117.28,17.30
360,39.78,25.31,101125.0,16.66
361,40.40,25.29,101130.64,16.19
362,39.80,25.29,101126.62,16.52
363,41.15,25.30,101131.34,16.13
364,39.62,25.29,101122.92,16.83
